filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
NR3C1-human_A549_ENCFF000NDD-flat80-peaklist.text	NR3C1	A549	746	637	788	151	3.17631826742	2.67172787194	2.04555239617	-0.213041431262	2.27057972651
NR3C1-human_A549_ENCFF000NDD-flat80-peaklist.text	NR3C1	A549	5949	5658	6017	359	2.31638418079	1.81179378531	0.228633736137	-2.48411016949	2.72914430672
NRF1-human_K562_ENCFF185CRQ-flat80-peaklist.text	NRF1	K562	179	75	259	184	2.00011261261	1.66723170045	1.33877313124	0.298873873874	2.24312920206
NRF1-human_K562_ENCFF626MZK-flat80-peaklist.text	NRF1	K562	181	45	438	393	3.87126555574	3.69987693914	2.93443206441	0.862792469315	11.2366308738
NRF1-human_K562_ENCFF675LCH-flat80-peaklist.text	NRF1	K562	206	46	421	375	2.10603492417	2.03352269718	1.68004364018	0.572457051044	5.87422249908
NRF1-human_K562_ENCFF675LCH-flat80-peaklist.text	NRF1	K562	546	471	603	132	1.15885375285	1.08634152586	0.914952312717	0.412146653248	2.71361468835
NRF1-human_K562_ENCFF763PNZ-flat80-peaklist.text	NRF1	K562	206	75	419	344	1.25110189266	1.08485869847	0.941828939332	0.266089073258	3.12119640176
NRF1-human_K562_ENCFF870HGG-flat80-peaklist.text	NRF1	K562	175	27	274	247	2.78295146588	2.43041389505	1.94579250411	0.267307218527	2.45609550157
NRF1-human_K562_ENCFF933GGT-flat80-peaklist.text	NRF1	K562	179	41	436	395	3.8637137229	3.78314886945	3.0134958339	0.847044492629	12.0699237581
PAX5-human_GM12892_ENCFF597RTF-flat80-peaklist.text	PAX5	GM12892	5628	5606	5658	52	2.2689701897	1.68510646535	1.28782715725	-0.787843592722	1.42325133255
PHF8-human_H1-hESC_ENCFF234VFU-flat80-peaklist.text	PHF8	H1-hESC	64	29	117	88	1.5989347079	1.41428694158	1.18794972779	0.468281786942	2.19756839559
PHF8-human_H1-hESC_ENCFF234VFU-flat80-peaklist.text	PHF8	H1-hESC	242	182	313	131	3.7895532646	3.60490549828	3.00535405602	1.14204467354	4.43738952078
PHF8-human_H1-hESC_ENCFF234VFU-flat80-peaklist.text	PHF8	H1-hESC	409	344	439	95	2.6783161512	2.49366838488	2.20285796105	0.820343642612	2.97932967829
PHF8-human_H1-hESC_ENCFF453ZBS-flat80-peaklist.text	PHF8	H1-hESC	64	35	95	60	5.32169696072	4.9341346759	4.20943528708	1.51697330915	3.04369783018
PHF8-human_H1-hESC_ENCFF453ZBS-flat80-peaklist.text	PHF8	H1-hESC	376	118	445	327	7.58253433532	7.19497205049	5.91808630081	1.3924036575	4.2017266073
PHF8-human_H1-hESC_ENCFF499WBJ-flat80-peaklist.text	PHF8	H1-hESC	362	30	457	427	7.37899906117	6.91582761609	5.2050685428	0.119755181628	5.37476213709
PHF8-human_H1-hESC_ENCFF695GJS-flat80-peaklist.text	PHF8	H1-hESC	56	25	108	83	1.78763223502	1.59959066101	1.30837873523	0.371673067853	2.51546196558
PHF8-human_H1-hESC_ENCFF695GJS-flat80-peaklist.text	PHF8	H1-hESC	242	178	315	137	3.74654672866	3.55850515464	2.99439456793	1.13869516879	4.23427880001
PHF8-human_H1-hESC_ENCFF695GJS-flat80-peaklist.text	PHF8	H1-hESC	409	353	437	84	2.43570177212	2.2476601981	2.05209633884	0.959276665993	1.78515532457
PHF8-human_K562_ENCFF228ATX-flat80-peaklist.text	PHF8	K562	268	41	315	274	11.8818018736	11.4309527606	9.55906227916	4.81124177795	4.29103802212
PHF8-human_K562_ENCFF228ATX-flat80-peaklist.text	PHF8	K562	379	319	427	108	12.5459437911	12.0950946781	10.372319435	4.93985449472	4.76897934586
PHF8-human_K562_ENCFF387ZPG-flat80-peaklist.text	PHF8	K562	65	37	117	80	11.0147498505	10.567542356	8.69140108815	4.13661052422	5.08902334737
PHF8-human_K562_ENCFF387ZPG-flat80-peaklist.text	PHF8	K562	271	158	298	140	11.6853697429	11.2381622484	10.3295444425	8.07873231015	2.01450260519
PHF8-human_K562_ENCFF387ZPG-flat80-peaklist.text	PHF8	K562	379	320	426	106	12.3725333865	11.925325892	10.2924891816	4.76958341638	4.70505379611
PHF8-human_K562_ENCFF670PLZ-flat80-peaklist.text	PHF8	K562	64	38	123	85	11.2186009539	10.8635940647	8.92171220468	4.23759936407	6.3568361219
PHF8-human_K562_ENCFF670PLZ-flat80-peaklist.text	PHF8	K562	272	171	297	126	11.5636459989	11.2086391097	10.2014496201	8.40519342872	2.31723711978
PHF8-human_K562_ENCFF670PLZ-flat80-peaklist.text	PHF8	K562	379	317	427	110	12.3708532061	12.0158463169	10.1585007901	4.82403285639	6.49554778348
PHF8-human_K562_ENCFF711XST-flat80-peaklist.text	PHF8	K562	65	36	107	71	10.3212530713	10.0568407043	8.35875292907	3.59894553645	6.38590280847
PHF8-human_K562_ENCFF711XST-flat80-peaklist.text	PHF8	K562	271	131	298	167	11.4775798526	11.2131674857	9.7033623518	7.44369369369	3.24876034689
PHF8-human_K562_ENCFF711XST-flat80-peaklist.text	PHF8	K562	379	317	426	109	11.9243959869	11.65998362	9.94041722508	4.68524774775	5.76157092091
PHF8-human_K562_ENCFF711XST-flat80-peaklist.text	PHF8	K562	653	582	805	223	2.05753480753	1.79312244062	1.32247928732	0.172604422604	1.42958784823
PKNOX1-human_HEK293T_ENCFF125IYY-flat80-peaklist.text	PKNOX1	HEK293T	5562	5465	5773	308	1.69954707921	1.49007358599	1.13401014502	0.123363619001	8.10645540717
PKNOX1-human_HEK293T_ENCFF267ZUO-flat80-peaklist.text	PKNOX1	HEK293T	5561	5263	5769	506	1.61281950363	1.39223752522	0.881207215591	0.0142915954145	8.643932566
PKNOX1-human_HEK293T_ENCFF426LPR-flat80-peaklist.text	PKNOX1	HEK293T	5562	5449	5771	322	1.62825521318	1.48556314971	1.09713726441	0.176435096649	8.2932217981
PKNOX1-human_HEK293T_ENCFF934PHO-flat80-peaklist.text	PKNOX1	HEK293T	5561	5305	5767	462	1.67290093425	1.46379019444	0.930434511133	0.042426327256	9.42762091815
PKNOX1-human_K562_ENCFF653BMD-flat80-peaklist.text	PKNOX1	K562	246	53	350	297	1.9153711087	1.60735154087	1.47525773596	0.653971479227	4.73361252653
PKNOX1-human_K562_ENCFF653BMD-flat80-peaklist.text	PKNOX1	K562	543	354	675	321	2.04580057087	1.73778100304	1.57081035756	0.625389521134	5.59696488257
PML-human_K562_ENCFF079DUY-flat80-peaklist.text	PML	K562	39	18	86	68	1.72555555556	1.40808518519	1.34140365003	0.463425925926	1.77988722352
PML-human_K562_ENCFF079DUY-flat80-peaklist.text	PML	K562	464	349	572	223	1.71444444444	1.39697407407	1.13711970899	0.246388888889	1.87292149823
PML-human_K562_ENCFF468QVC-flat80-peaklist.text	PML	K562	38	15	87	72	1.73188679245	1.37062641509	1.29535409667	0.375566037736	1.64782388927
PML-human_K562_ENCFF468QVC-flat80-peaklist.text	PML	K562	467	344	577	233	1.63094339623	1.26968301887	1.03769190453	0.247028301887	1.51598129579
POLR2A-human_A549_ENCFF000NEV-flat80-peaklist.text	POLR2A	A549	197	21	239	218	12.4446022727	12.3105113636	7.59975612287	0.789772727273	6.10962238267
POLR2A-human_A549_ENCFF000NEV-flat80-peaklist.text	POLR2A	A549	415	366	468	102	12.6846590909	12.5505681818	7.60501710062	0.567471590909	7.63967248261
POLR2A-human_A549_ENCFF000NEZ-flat80-peaklist.text	POLR2A	A549	141	92	266	174	6.06666666667	5.77733333333	4.32612698413	0.879166666667	3.7715418563
POLR2A-human_A549_ENCFF000NEZ-flat80-peaklist.text	POLR2A	A549	414	339	479	140	8.59444444444	8.30511111111	5.35189125296	0.663888888889	5.2025156383
POLR2A-human_A549_ENCFF000NFG-flat80-peaklist.text	POLR2A	A549	179	112	233	121	18.0595238095	17.8471428571	12.8332032266	0.998015873016	11.133958759
POLR2A-human_A549_ENCFF000NFG-flat80-peaklist.text	POLR2A	A549	416	343	471	128	17.5416666667	17.3292857143	11.1425033838	1.15376984127	11.0188369515
POLR2A-human_A549_ENCFF000NFG-flat80-peaklist.text	POLR2A	A549	748	615	784	169	3.01587301587	2.80349206349	2.04184173669	0.0168650793651	1.57246078092
POLR2A-human_A549_ENCFF000NFG-flat80-peaklist.text	POLR2A	A549	5941	5866	6012	146	2.63095238095	2.41857142857	0.430326098693	-3.09722222222	3.02080986534
POLR2A-human_A549_ENCFF697JDL-flat80-peaklist.text	POLR2A	A549	191	35	303	268	5.42918694646	5.16016277029	3.96365491015	0.984919811697	4.79930061478
POLR2A-human_A549_ENCFF697JDL-flat80-peaklist.text	POLR2A	A549	419	350	550	200	4.51591797654	4.24689380037	3.08806045572	1.71602968164	2.70455583742
POLR2A-human_A549_ENCFF697JDL-flat80-peaklist.text	POLR2A	A549	740	586	810	224	3.94941354823	3.68038937206	2.93999982269	0.624551184872	3.22060289701
POLR2A-human_A549_ENCFF697JDL-flat80-peaklist.text	POLR2A	A549	5878	5801	5899	98	4.47354982845	4.20452565228	3.12898795664	1.32179047315	3.44130971616
POLR2A-human_A549_ENCFF697JDL-flat80-peaklist.text	POLR2A	A549	5976	5924	5997	73	4.60512247666	4.33609830049	3.79281291984	1.27343812335	3.43557838851
POLR2A-human_A549_ENCFF711LZX-flat80-peaklist.text	POLR2A	A549	148	32	309	277	5.19788710186	4.98721617786	3.80017565891	0.925339009776	4.96569441243
POLR2A-human_A549_ENCFF711LZX-flat80-peaklist.text	POLR2A	A549	417	349	496	147	4.25055187638	4.03988095238	3.11172726653	1.61136076947	2.73030969419
POLR2A-human_A549_ENCFF711LZX-flat80-peaklist.text	POLR2A	A549	746	590	808	218	3.76868495743	3.55801403343	2.84536049444	0.656929990539	3.45953198019
POLR2A-human_A549_ENCFF711LZX-flat80-peaklist.text	POLR2A	A549	5881	5774	6003	229	4.39143803217	4.18076710817	2.75210741365	-0.0674077578051	5.36223190492
POLR2A-human_A549_ENCFF984VJJ-flat80-peaklist.text	POLR2A	A549	90	34	293	259	3.96395166246	3.60330443094	3.06144419177	0.721547074486	3.41235067304
POLR2A-human_A549_ENCFF984VJJ-flat80-peaklist.text	POLR2A	A549	368	337	557	220	2.71905509661	2.35840786509	2.22813406418	1.00423294873	1.56777974361
POLR2A-human_A549_ENCFF984VJJ-flat80-peaklist.text	POLR2A	A549	772	613	807	194	3.34580460162	2.98515737011	2.41526557464	0.479347306616	3.23864745015
POLR2A-human_A549_ENCFF984VJJ-flat80-peaklist.text	POLR2A	A549	5876	5786	5908	122	2.77251314262	2.41186591111	1.51688378152	-0.0486789103571	3.37642613893
POLR2A-human_A549_ENCFF994HLD-flat80-peaklist.text	POLR2A	A549	129	32	293	261	3.78551155562	3.53545884579	2.933405226	0.87268549804	3.42388226891
POLR2A-human_A549_ENCFF994HLD-flat80-peaklist.text	POLR2A	A549	417	336	552	216	2.75395323692	2.5039005271	2.15568675054	1.27375320989	1.30537792808
POLR2A-human_A549_ENCFF994HLD-flat80-peaklist.text	POLR2A	A549	742	626	806	180	3.17542911204	2.92537640222	2.37566671321	0.625388566022	3.32640878787
POLR2A-human_A549_ENCFF994HLD-flat80-peaklist.text	POLR2A	A549	5877	5842	5903	61	2.82815245303	2.57809974321	1.9764168218	0.574503311258	2.87935719735
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF146JAB-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5418	5364	5442	78	1.36928104575	1.01933551198	0.910931855161	-0.239869281046	1.50754550434
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF146JAB-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5655	5631	5686	55	2.17559912854	1.82565359477	1.44630018674	-0.0399782135076	2.43211980881
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF224CAJ-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5403	5371	5433	62	1.98588640275	1.42940447504	1.37997431904	0.117383820998	1.4211725671
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF224CAJ-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5669	5635	5695	60	1.76901893287	1.21253700516	1.19072260941	-0.07917383821	1.57121496013
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF224KDN-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5500	5481	5554	73	1.54957983193	1.2512394958	1.01338859868	0.126260504202	1.81000024154
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF224KDN-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5654	5601	5701	100	2.30840336134	2.01006302521	1.34296114485	0.0920168067227	2.82745959126
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF260SNF-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5399	5327	5439	112	1.5256454389	1.03368330465	0.834734132484	-0.240619621343	2.0291749759
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF260SNF-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5654	5578	5687	109	1.53184165232	1.03987951807	0.940031294007	-0.44595524957	1.55481923013
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF612VJH-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5662	5588	5711	123	2.47246127367	1.36815834768	1.36928821276	-0.113597246127	1.62595654922
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF612VJH-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5956	5856	5987	131	2.67383820998	1.56953528399	1.43837362437	-0.144363166954	1.95827984491
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF692VEL-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5418	5355	5447	92	1.61002178649	1.28979302832	1.01482652798	-0.310566448802	1.39930781684
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF692VEL-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5654	5592	5690	98	2.1385620915	1.81833333333	1.12165445303	-0.13779956427	1.99094721153
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF942KQL-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5507	5483	5540	57	1.56116824352	1.26483257919	1.1468304515	0.232538050185	1.51595907074
POLR2A-human_endothelial_cell_of_umbilical_vein_ENCFF942KQL-flat80-peaklist.text	POLR2A	endothelial_cell_of_umbilical_vein	5654	5612	5698	86	2.36544631839	2.06911065405	1.42356723736	0.0299876593994	2.72892868715
POLR2A-human_H1-hESC_ENCFF000ORP-flat80-peaklist.text	POLR2A	H1-hESC	162	69	197	128	11.9105355157	11.0837438424	9.04654796704	2.89257905609	2.880074567
POLR2A-human_H1-hESC_ENCFF000ORP-flat80-peaklist.text	POLR2A	H1-hESC	345	314	434	120	30.0370252662	29.2102335929	19.284049705	5.32909582075	10.4432894787
POLR2A-human_H1-hESC_ENCFF000ORP-flat80-peaklist.text	POLR2A	H1-hESC	608	593	638	45	9.2969172096	8.47012553631	7.74651268836	3.16375337677	2.64181775799
POLR2A-human_H1-hESC_ENCFF000ORR-flat80-peaklist.text	POLR2A	H1-hESC	52	20	155	135	8.75781876504	8.41723450567	6.19791491175	2.28938022683	6.58603854099
POLR2A-human_H1-hESC_ENCFF000ORR-flat80-peaklist.text	POLR2A	H1-hESC	415	322	496	174	18.1106083171	17.7700240577	12.9410369376	4.24530301295	17.2571736853
POLR2A-human_H1-hESC_ENCFF000ORR-flat80-peaklist.text	POLR2A	H1-hESC	564	-1	645	646	4.7629167144	4.42233245503	3.90935527496	2.41851873067	2.38768485688
POLR2A-human_H1-hESC_ENCFF219QQG-flat80-peaklist.text	POLR2A	H1-hESC	35	19	73	54	6.19427061605	4.30385481852	5.18680421234	2.28897232652	1.71555371536
POLR2A-human_H1-hESC_ENCFF219QQG-flat80-peaklist.text	POLR2A	H1-hESC	417	345	467	122	11.8216520651	9.93123626756	9.01769657872	3.05159226811	5.04411482187
POLR2A-human_H1-hESC_ENCFF387HHV-flat80-peaklist.text	POLR2A	H1-hESC	42	19	155	136	8.78095238095	8.42537493158	6.2936715688	2.22917350848	6.06653874143
POLR2A-human_H1-hESC_ENCFF387HHV-flat80-peaklist.text	POLR2A	H1-hESC	226	202	266	64	9.16261631089	8.80703886152	7.78913224706	5.43522167488	4.19252194472
POLR2A-human_H1-hESC_ENCFF387HHV-flat80-peaklist.text	POLR2A	H1-hESC	377	328	450	122	18.9183908046	18.5628133552	15.0507567161	6.52183908046	12.5441747762
POLR2A-human_H1-hESC_ENCFF387HHV-flat80-peaklist.text	POLR2A	H1-hESC	565	563	619	56	5.84707170224	5.49149425287	4.79710483104	2.91392993979	3.21004779915
POLR2A-human_H1-hESC_ENCFF753GCI-flat80-peaklist.text	POLR2A	H1-hESC	162	75	197	122	13.2133004926	12.5506945813	9.91646842084	2.90073891626	3.44776985692
POLR2A-human_H1-hESC_ENCFF753GCI-flat80-peaklist.text	POLR2A	H1-hESC	345	316	384	68	31.2596059113	30.597	22.0493110588	6.14975369458	12.1436589602
POLR2A-human_H1-hESC_ENCFF753GCI-flat80-peaklist.text	POLR2A	H1-hESC	621	599	636	37	8.19655172414	7.53394581281	7.34292196007	4.09137931034	1.33403895562
POLR2A-human_H1-hESC_ENCFF753GCI-flat80-peaklist.text	POLR2A	H1-hESC	5631	5566	5684	118	3.02019704433	2.357591133	0.953177132922	-1.31305418719	1.79014338404
POLR2A-human_H1-hESC_ENCFF808DQN-flat80-peaklist.text	POLR2A	H1-hESC	35	19	90	71	6.68775036896	3.88682268606	5.21191463443	2.12070419566	2.07705370578
POLR2A-human_H1-hESC_ENCFF808DQN-flat80-peaklist.text	POLR2A	H1-hESC	417	352	470	118	12.513598988	9.71267130508	9.58992907726	2.91914400169	3.94328207213
POLR2A-human_H1-hESC_ENCFF904NZW-flat80-peaklist.text	POLR2A	H1-hESC	50	21	151	130	8.44247400109	7.99343842365	6.30592052211	2.55952380952	5.55339048959
POLR2A-human_H1-hESC_ENCFF904NZW-flat80-peaklist.text	POLR2A	H1-hESC	226	202	246	44	9.32928297756	8.88024740011	8.39062701454	5.84329501916	3.57208864577
POLR2A-human_H1-hESC_ENCFF904NZW-flat80-peaklist.text	POLR2A	H1-hESC	377	327	483	156	19.8406130268	19.3915774494	14.4274861508	6.31371100164	15.6744223918
POLR2A-human_H1-hESC_ENCFF904NZW-flat80-peaklist.text	POLR2A	H1-hESC	562	558	617	59	6.11718664477	5.66815106732	4.99139481846	2.76822660099	3.68202964484
POLR2A-human_H1-hESC_ENCFF924LLX-flat80-peaklist.text	POLR2A	H1-hESC	162	72	197	125	12.6988135711	11.9138055922	9.42195647888	2.8927704156	3.34413966856
POLR2A-human_H1-hESC_ENCFF924LLX-flat80-peaklist.text	POLR2A	H1-hESC	345	314	387	73	30.0215777423	29.2365697634	20.4237043885	5.11416776521	11.9227194208
POLR2A-human_H1-hESC_ENCFF924LLX-flat80-peaklist.text	POLR2A	H1-hESC	621	596	638	42	8.48206480261	7.6970568237	7.17216853648	3.32956358843	1.99676029892
POLR2A-human_H1-hESC_ENCFF924LLX-flat80-peaklist.text	POLR2A	H1-hESC	5632	5588	5661	73	2.2907097759	1.50570179699	1.04811347113	-0.90463470478	1.34925369507
POLR2A-human_H54_ENCFF000RNL-flat80-peaklist.text	POLR2A	H54	200	51	253	202	3.70608495982	3.30586681975	2.78800088229	0.67769804822	1.65378663885
POLR2A-human_H54_ENCFF000RNL-flat80-peaklist.text	POLR2A	H54	5931	5775	6005	230	3.3331228473	2.93290470723	2.19175128354	-0.558208955224	1.83403421602
POLR2A-human_H54_ENCFF000RNQ-flat80-peaklist.text	POLR2A	H54	150	35	239	204	2.97244546498	2.5658783008	2.24987818879	0.608208955224	1.31021124427
POLR2A-human_H54_ENCFF000RNQ-flat80-peaklist.text	POLR2A	H54	5940	5778	6018	240	2.17652123995	1.76995407577	1.10944400246	-0.717135476464	1.53089795809
POLR2A-human_H54_ENCFF391UAJ-flat80-peaklist.text	POLR2A	H54	132	49	243	194	3.69335142469	3.27150723654	2.82468427095	0.610809588422	1.76620577621
POLR2A-human_H54_ENCFF391UAJ-flat80-peaklist.text	POLR2A	H54	5932	5772	6005	233	3.45386702849	3.03202284034	2.11471537031	-0.275158299412	1.75626165144
POLR2A-human_H54_ENCFF617RAO-flat80-peaklist.text	POLR2A	H54	130	60	242	182	3.46807628524	3.16595632946	2.43210556205	0.670881702598	2.00205649192
POLR2A-human_H54_ENCFF617RAO-flat80-peaklist.text	POLR2A	H54	5927	5777	6012	235	2.03689883914	1.73477888336	0.994496092981	-0.382808181316	1.80558684115
POLR2A-human_H54_ENCFF628TOL-flat80-peaklist.text	POLR2A	H54	196	29	254	225	3.59284460053	3.17750219491	2.59103720077	0.537862159789	1.98193483395
POLR2A-human_H54_ENCFF628TOL-flat80-peaklist.text	POLR2A	H54	5934	5778	6005	227	3.1992976295	2.78395522388	1.96161414291	-0.377085162423	1.97092131857
POLR2A-human_H54_ENCFF660SAH-flat80-peaklist.text	POLR2A	H54	130	56	242	186	2.88120759837	2.7265807327	2.15165361815	0.504308005427	1.97419232502
POLR2A-human_H54_ENCFF660SAH-flat80-peaklist.text	POLR2A	H54	697	588	795	207	2.18527815468	2.03065128901	1.62354399332	0.318758480326	1.49620826394
POLR2A-human_H54_ENCFF660SAH-flat80-peaklist.text	POLR2A	H54	5940	5825	6014	189	1.87442333786	1.71979647218	1.01815682354	-0.403493894166	1.79343508113
POLR2A-human_HEK293_ENCFF666XUH-flat80-peaklist.text	POLR2A	HEK293	52	26	76	50	2.31333333333	1.83206666667	1.47150326797	-0.0166666666667	1.33518718497
POLR2A-human_HEK293_ENCFF666XUH-flat80-peaklist.text	POLR2A	HEK293	334	286	487	201	3.96666666667	3.4854	2.55356435644	0.243333333333	1.79989906722
POLR2A-human_HEK293_ENCFF807CGF-flat80-peaklist.text	POLR2A	HEK293	45	26	70	44	3.47428571429	2.9838	2.37047619048	0.198571428571	2.57297341818
POLR2A-human_HEK293_ENCFF807CGF-flat80-peaklist.text	POLR2A	HEK293	404	307	490	183	4.25428571429	3.7638	2.81810559006	0.488571428571	2.16034870716
POLR2A-human_HeLa-S3_ENCFF742BAZ-flat80-peaklist.text	POLR2A	HeLa-S3	83	21	140	119	1.42913304366	1.12749155114	1.07944800791	0.188840609697	1.39644458344
POLR2A-human_HeLa-S3_ENCFF800ZGL-flat80-peaklist.text	POLR2A	HeLa-S3	88	19	141	122	2.98305400372	2.71825698324	2.36936231094	0.777141527002	1.73250294555
POLR2A-human_HeLa-S3_ENCFF869FPY-flat80-peaklist.text	POLR2A	HeLa-S3	75	19	142	123	3.03099657596	2.7438475401	2.33829257233	0.750856010092	2.24601624298
POLR2A-human_HeLa-S3_ENCFF869FPY-flat80-peaklist.text	POLR2A	HeLa-S3	598	555	617	62	1.40133357362	1.11418453775	0.956666008747	0.154216976032	1.67796650573
POLR2A-human_HepG2_ENCFF000PNM-flat80-peaklist.text	POLR2A	HepG2	275	210	301	91	1.78181818182	1.20290909091	0.732279314888	-0.730303030303	1.60166146935
POLR2A-human_HepG2_ENCFF000PNM-flat80-peaklist.text	POLR2A	HepG2	637	608	705	97	2.5696969697	1.99078787879	0.888280766852	-1.30909090909	2.62421656671
POLR2A-human_HepG2_ENCFF000PNT-flat80-peaklist.text	POLR2A	HepG2	640	571	666	95	2.22473404255	1.78188829787	0.780399490248	-1.4420212766	2.82229965664
POLR2A-human_HepG2_ENCFF000RUR-flat80-peaklist.text	POLR2A	HepG2	5572	5528	5618	90	2.10526315789	1.62722323049	1.15519235755	-0.633393829401	1.426728659
POLR2A-human_HepG2_ENCFF000RUY-flat80-peaklist.text	POLR2A	HepG2	5212	5182	5223	41	2.5	1.65881226054	1.81166757891	-0.316091954023	1.55275326626
POLR2A-human_HepG2_ENCFF000RUY-flat80-peaklist.text	POLR2A	HepG2	5576	5551	5593	42	2.46551724138	1.62432950192	1.83239775461	0.051724137931	1.36119312439
POLR2A-human_HepG2_ENCFF420ZWG-flat80-peaklist.text	POLR2A	HepG2	632	571	666	95	1.71274509804	1.19978186275	0.423429840686	-1.46139705882	2.67178830578
POLR2A-human_HepG2_ENCFF460TYD-flat80-peaklist.text	POLR2A	HepG2	269	190	298	108	1.78997410285	1.43409803922	1.3830487362	0.734924158343	1.31711822539
POLR2A-human_HepG2_ENCFF555CHL-flat80-peaklist.text	POLR2A	HepG2	456	428	488	60	1.91612903226	1.25398826979	1.19927888082	-0.493548387097	1.49694284668
POLR2A-human_HepG2_ENCFF555CHL-flat80-peaklist.text	POLR2A	HepG2	637	608	683	75	2.64281524927	1.9806744868	1.27420126563	-0.802052785924	2.49762660673
POLR2A-human_HepG2_ENCFF747MOU-flat80-peaklist.text	POLR2A	HepG2	275	217	308	91	1.83806818182	1.23054545455	0.964395998024	-0.408238636364	1.51904616766
